x	y	z	U	V	W	Ro	P	
0.182237	0.173316	1.04769	0.9335	0.110339	0.0511669	1279.07	1395.35	
0.182808	0.173581	1.07995	0.939812	0.0923909	0.0449479	1305.25	1526.25	
0.183255	0.173834	1.11225	0.905809	0.0960602	0.03638	1310.34	1551.7	
0.180393	0.20436	1.04807	0.88433	0.033189	0.0573797	1259.81	1299.04	
0.180285	0.204693	1.08008	0.871473	0.023145	0.0477269	1286	1430.02	
0.181972	0.205777	1.11241	0.877852	0.0436301	0.0436293	1291.04	1455.22	
0.181324	0.236127	1.04822	0.916973	-0.0553235	0.0652854	1233.12	1165.59	
0.181574	0.236756	1.07999	0.914745	-0.0528276	0.0464067	1259.15	1295.76	
0.183115	0.237712	1.11248	0.914996	-0.0376249	0.0471775	1266.58	1332.9	
0.182194	0.268694	1.04796	0.941654	-0.146442	0.0627129	1233.76	1168.8	
0.182037	0.269123	1.07987	0.920217	-0.147954	0.0466559	1255.74	1278.71	
0.183103	0.2698	1.11232	0.909506	-0.133707	0.0479717	1261.42	1307.1	
0.226512	0.172172	1.00917	0.948521	0.113255	-0.145723	1228.34	1141.71	
0.243596	0.173596	1.04272	1.15329	0.081289	-0.129097	1277.69	1388.43	
0.244096	0.172493	1.07681	1.18305	0.0395336	-0.0547685	1284.93	1424.65	
0.241123	0.17264	1.10974	1.0729	0.0338391	-0.0438692	1318.16	1590.81	
0.224316	0.201945	1.01039	0.892068	0.0594678	-0.116769	1199.02	995.088	
0.239614	0.203623	1.04357	1.04138	0.0197567	-0.103809	1278.34	1391.71	
0.239444	0.20232	1.07688	1.04106	-0.0223622	-0.0512433	1283.88	1419.4	
0.239461	0.203799	1.10981	1.02248	-0.00298347	-0.0386642	1309.32	1546.58	
0.225186	0.2326	1.01093	0.902568	-0.015714	-0.11108	1164.72	823.616	
0.240433	0.234507	1.04383	1.04566	-0.0429576	-0.0986785	1253.49	1267.44	
0.241284	0.233574	1.07728	1.08044	-0.0743682	-0.0377587	1253.75	1268.77	
0.241106	0.234856	1.11008	1.05962	-0.0606971	-0.03017	1285.8	1428.99	
0.224329	0.264279	1.0116	0.886439	-0.107788	-0.0934643	1159.48	797.424	
0.239077	0.265546	1.04438	1.02788	-0.168064	-0.0876859	1263.12	1315.61	
0.2389	0.264919	1.0776	1.03246	-0.190622	-0.0329178	1264.48	1322.42	
0.238842	0.265933	1.11049	1.00001	-0.180643	-0.0178933	1293.84	1469.21	
0.277328	0.172973	0.997064	0.8652	0.0736634	-0.280735	1024.61	123.047	
0.29929	0.171909	1.0411	1.08392	-0.00621055	-0.173802	1255.59	1277.94	
0.30062	0.169638	1.10846	1.13252	-0.140109	-0.0791141	1305.23	1526.14	
0.278028	0.202401	0.999393	0.907687	0.0251485	-0.277107	1013.42	67.0863	
0.295661	0.20082	1.04157	1.0098	-0.0706134	-0.200562	1251.54	1257.7	
0.302298	0.199721	1.0759	1.17997	-0.130781	-0.144499	1278.5	1392.51	
0.299401	0.201001	1.10824	1.0853	-0.154185	-0.106572	1310.31	1551.54	
0.278392	0.231373	1.00066	0.871998	-0.0710235	-0.2678	1020.59	102.937	
0.296994	0.230544	1.04304	1.0136	-0.160755	-0.171936	1265.36	1326.82	
0.277411	0.26111	1.00275	0.877973	-0.137284	-0.261434	1023.12	115.579	
0.293418	0.260729	1.04307	0.94118	-0.235099	-0.193502	1257.06	1285.28	
0.299389	0.260784	1.07671	1.09317	-0.251229	-0.133429	1287.58	1437.91	
0.296236	0.262213	1.10901	0.97909	-0.232658	-0.0770123	1311.59	1557.93	
0.185261	0.173104	1.14408	0.925312	0.0951049	0.0576999	1318.41	1592.06	
0.185096	0.173467	1.17621	0.9257	0.0876821	0.0850414	1327.89	1639.45	
0.185836	0.173664	1.20814	0.946332	0.100626	0.0990976	1321.03	1605.13	
0.186451	0.173879	1.24061	0.963998	0.116379	0.0899886	1291.35	1456.73	
0.186396	0.17431	1.27497	0.956673	0.136982	0.124018	1232.53	1162.67	
0.181862	0.203921	1.14431	0.818618	0.033459	0.0616734	1303.42	1517.11	
0.18188	0.204413	1.17654	0.827136	0.0303358	0.0946666	1311.55	1557.75	
0.182832	0.204552	1.20861	0.85084	0.0470195	0.113434	1305.71	1528.57	
0.183855	0.204632	1.24115	0.881663	0.0596612	0.116221	1272.16	1360.81	
0.185476	0.205307	1.27539	0.932082	0.0869434	0.149146	1207.51	1037.53	
0.183528	0.235636	1.14445	0.875667	-0.0419653	0.0656434	1278.91	1394.53	
0.183734	0.236084	1.17657	0.884967	-0.0401101	0.0998694	1290.17	1450.85	
0.184513	0.236086	1.20866	0.902929	-0.0251656	0.119027	1282.45	1412.23	
0.185526	0.236023	1.24124	0.933801	-0.0184882	0.124283	1248.75	1243.75	
0.18701	0.236295	1.2757	0.978896	-0.011708	0.166947	1180.23	901.131	
0.185065	0.267382	1.14464	0.917436	-0.159839	0.0751962	1276.22	1381.09	
0.183784	0.267541	1.17658	0.876368	-0.151535	0.10218	1286.39	1431.95	
0.184911	0.26747	1.20874	0.905845	-0.142772	0.122649	1276.45	1382.24	
0.186033	0.267301	1.24138	0.941728	-0.14233	0.12821	1240.76	1203.78	
0.18762	0.26738	1.27583	0.992469	-0.142026	0.170003	1170.83	854.159	
0.247424	0.172164	1.14175	1.19251	0.0175981	-0.00315365	1333.28	1666.39	
0.246273	0.171674	1.17321	1.17708	2.75831e-05	0.0288768	1348.56	1742.78	
0.247814	0.172263	1.20525	1.21586	0.0153466	0.0671883	1333.35	1666.74	
0.248037	0.172851	1.23805	1.2204	0.0451457	0.100672	1287.74	1438.72	
0.245711	0.173972	1.27304	1.16844	0.0925248	0.145543	1224.07	1120.33	
0.241949	0.202117	1.14186	1.00894	-0.0333444	0.000222586	1340.64	1703.18	
0.241645	0.20167	1.1739	1.01051	-0.0504819	0.0489493	1350.42	1752.11	
0.243061	0.202183	1.2061	1.04337	-0.0316763	0.0980826	1338.04	1690.22	
0.244135	0.202741	1.2389	1.08006	0.00049931	0.141081	1291.37	1456.84	
0.244359	0.204241	1.2738	1.11186	0.0613487	0.182148	1212	1059.99	
0.243946	0.23292	1.14238	1.05573	-0.0784715	0.0144514	1315.04	1575.21	
0.243533	0.232532	1.17419	1.05466	-0.0903431	0.0588504	1330.06	1650.28	
0.245029	0.23302	1.20636	1.08782	-0.0696076	0.110132	1315.91	1579.53	
0.246001	0.23335	1.23927	1.11915	-0.0473787	0.157319	1268.91	1344.54	
0.245996	0.234237	1.27427	1.14502	-0.0120462	0.203083	1190.64	953.188	
0.244013	0.263453	1.14272	1.07019	-0.208707	0.0234163	1328.07	1640.34	
0.241409	0.26303	1.17423	0.997322	-0.215846	0.0634688	1341.74	1708.7	
0.243132	0.263318	1.20656	1.04054	-0.200905	0.118227	1325.58	1627.91	
0.244367	0.263535	1.23945	1.08464	-0.183898	0.163563	1275.82	1379.11	
0.245004	0.264197	1.27449	1.12961	-0.16146	0.207681	1192.98	964.876	
0.181884	0.150547	1.39709	0.957126	0.383718	0.558607	982.434	-87.8297	
0.238089	0.146834	1.31044	1.03811	0.178833	0.250188	1104.33	521.664	
0.236121	0.148887	1.35179	1.02499	0.248224	0.404009	1025.74	128.688	
0.297567	0.14678	1.31034	1.09494	0.0931878	0.270217	1031.6	157.979	
0.234399	0.151475	1.39669	0.972158	0.260467	0.531421	983.926	-80.3689	
